Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster,cluster0_pred,cluster1_pred,cluster2_pred,selected-cluster,prediction,random-prediction
0.5470116,0.11156925599999999,0.12178719,0.1161529,0.12121212,0.22068429999999997,0.15967621,0.6236484,0.5893267,0.5440149000000001,0.5335420999999999,0.48740304,0.56642973,0.52628404,0.47284853,0.4812827,0.4326927,0.16177616,0.10347867,0.32662734,0.3194537,0.53426564,0.21937712,0.45499129999999993,0.29167977,0.69151056,0.2097621,3.0,0.0,0.60552293,0.6873134,0.5249094,cluster1_pred,3.0,3
0.5756823,0.035896204,0.032428548,0.036004934,0.034666672,0.047355074000000004,0.05529066,0.5654903,0.5558592,0.5054025,0.5348215000000001,0.5057786,0.57576585,0.52862227,0.5461876,0.55232924,0.5470911999999999,0.033004407,0.017888958,0.4531924,0.45072493,0.5612225000000001,0.3474958,0.7136905,0.60344607,0.504953,0.08456685,3.0,0.0,0.5840585,0.67409277,0.5482327,cluster1_pred,3.0,1
0.5968185,0.15086102,0.14580832,0.15289766,0.14836363,0.22037233,0.036764807999999996,0.56712407,0.5407415,0.48421049999999993,0.51617545,0.49737927,0.5410709,0.50258464,0.53323734,0.55631953,0.49944457,0.11694468,0.13833934,0.65302867,0.7030703,0.51581097,0.66995275,0.69280815,0.63839954,0.77254397,0.070326455,3.0,0.0,0.5767155,0.6713457,0.5262323,cluster1_pred,3.0,1
0.49692258,0.71258795,0.7103050999999999,0.67990136,0.670303,0.6382479999999999,0.09178223,0.48542225,0.45776239999999996,0.30495754,0.2832298,0.22947851,0.30586362,0.48483524,0.42662326,0.3609515,0.23898582,0.94464946,0.78143007,0.084317714,0.18721679,0.25025654,0.17700256,0.117798276,0.2939197,0.76583415,0.9404259,2.0,1.0,0.67573774,0.5503501,0.6114569,cluster0_pred,2.0,3
0.5551468,0.21658984,0.20970453,0.20073983,0.2009697,0.34612924,0.11922946,0.50325066,0.43059865,0.39358336,0.40839073,0.4062211,0.5288684,0.5687635999999999,0.5783997,0.6380117,0.6116111,0.13740234,0.15021995,0.71575046,0.70756876,0.6473492,0.5829514,0.48981485,0.70168465,0.57555777,0.33444646,3.0,0.0,0.60333544,0.64700174,0.5406269,cluster1_pred,3.0,2
0.5488123,0.044385154,0.039634895,0.043896418,0.041939404,0.05728969999999999,0.033021383,0.5645638000000001,0.53585804,0.48325163,0.5121369,0.46749568,0.5585755,0.53352,0.5604766999999999,0.5795630999999999,0.5374109,0.004716678,0.028977887999999997,0.5426810999999999,0.5264236,0.61368895,0.5335758,0.64273584,0.6799074,0.46353599999999995,0.016740525,3.0,0.0,0.5714249,0.6823288,0.54879206,cluster1_pred,3.0,1
0.5298267,0.1821489,0.17655538,0.18175092,0.17890910000000002,0.30345609999999995,0.075578935,0.55336314,0.4621255,0.439197,0.41608182,0.3838495,0.42637650000000005,0.4263669,0.45252200000000004,0.45800668,0.41812056,0.23436764,0.21390362,0.35655190000000003,0.3575618,0.5268399,0.16786236,0.10178144,0.10685808,0.89696467,0.17240797,2.0,0.0,0.6051718,0.6950723,0.49590358,cluster1_pred,3.0,2
0.5494509,0.39291778,0.3862599,0.39334154,0.3890909,0.37987918,0.075681396,0.56468767,0.5311511999999999,0.5136967,0.60876024,0.54667056,0.5828896,0.5799048000000001,0.6298332,0.637549,0.6436148,0.35238790000000003,0.34314970000000006,0.585043,0.51787794,0.72513604,0.64450425,0.5916498,0.6001456999999999,0.19696951,0.27077946,3.0,2.0,0.5571852,0.63759714,0.5678657,cluster1_pred,3.0,2
0.6496128000000001,0.5517827,0.57698774,0.5233045999999999,0.5173333,0.49501494,0.3693695,0.4082833,0.3564177,0.44739673,0.543948,0.4695747,0.4093015,0.31994870000000003,0.33255383,0.37960207,0.36153755,0.668072,0.59133315,0.15723118,0.10106967,0.58149755,0.28842813,0.5569738000000001,0.48615915,0.2719277,0.85083234,1.0,2.0,0.53206843,0.49363092,0.65555996,cluster2_pred,,3
0.5846621,0.53262186,0.5668989000000001,0.54204684,0.57381815,0.5400834,0.10434456,0.7146534999999999,0.6366931,0.5483891,0.6223305,0.57757235,0.57756644,0.52061415,0.5604671999999999,0.5601366,0.54942155,0.6294403000000001,0.50124854,0.26165158,0.18545935,0.650407,0.42399666,0.5886975999999999,0.4903907,0.6549961,0.6848704000000001,3.0,1.0,0.5584153,0.59880024,0.52337474,cluster1_pred,3.0,2
0.5655131999999999,0.39073488,0.40139326,0.3871763,0.40678787,0.3942909,0.257825,0.6138988000000001,0.0066760574,0.03681765,0.12787902,0.11687486,0.18734999,0.19138195,0.27343246,0.31607209999999997,0.3094677,0.523813,0.5847033,0.58369166,0.73254126,0.3031793,0.24724385,0.292504,0.49283436,0.30688226,0.59739286,3.0,2.0,0.6558012,0.54247403,0.5737505,cluster0_pred,2.0,3
0.5689139,0.21950036,0.21522944,0.21972871,0.21454543,0.22196622,0.06089214,0.56563616,0.5054818,0.44950128,0.5231519,0.45996332,0.4605146,0.44177237,0.4502647,0.48105317,0.45597089999999996,0.25563705,0.22968788,0.4288576,0.44964465,0.5088904000000001,0.25773025,0.5706325,0.51530814,0.10966849999999999,0.18206729,3.0,0.0,0.5780904,0.6164011,0.57464474,cluster1_pred,3.0,2
0.57223886,0.43633279999999997,0.43358159999999996,0.44217014,0.43660602,0.46655595,0.026962224,0.5929194999999999,0.52728117,0.44475457,0.493501,0.45476472,0.46424659999999995,0.41949826,0.46435459999999995,0.5343996999999999,0.5242867999999999,0.47163314,0.46945986,0.4813612,0.48346585,0.5603434,0.38301238,0.15457025,0.13600527,0.2612677,0.21455728,3.0,2.0,0.57177424,0.6622601,0.5630025,cluster1_pred,3.0,2
0.59813696,0.28134853,0.27408119999999997,0.28138098,0.27660608,0.29008755,0.018341416,0.55033255,0.54709834,0.4878616,0.5367812,0.5257545,0.53128517,0.49789777,0.51081014,0.54391295,0.53948724,0.29622677,0.28680479999999997,0.43475753,0.40606728,0.6071343000000001,0.36842072,0.7463003,0.6361597,0.135019,0.14518905,3.0,0.0,0.57578367,0.61061954,0.56663436,cluster1_pred,3.0,1
0.5760149999999999,0.83749694,0.84049964,0.8431565999999999,0.84072727,0.8343265,0.05836464,0.549787,0.6018863,0.5251237,0.5220266,0.47821966,0.47186986,0.40928864,0.5236678,0.5422077,0.47916543,0.9422322,0.84736,0.49377415,0.5442471999999999,0.46949288,0.43291947,0.50801474,0.31071642,0.83984196,0.50736266,3.0,1.0,0.59013724,0.5571792,0.5196162,cluster0_pred,2.0,2
0.626283,0.8847925999999999,0.90223396,0.9030826,0.8993939000000001,0.8973373,0.043780312,0.5993276,0.5790105999999999,0.5444758000000001,0.593938,0.54352903,0.55613595,0.54882246,0.60995615,0.67280734,0.68591654,0.87961406,0.8492161,0.65859973,0.59098786,0.74701244,0.67606825,0.66185623,0.5482531999999999,0.84184074,0.43648854,1.0,1.0,0.5621629,0.57699084,0.517573,cluster1_pred,3.0,3
0.52735895,0.43051177,0.42445353,0.41602959999999994,0.4060606,0.39893818,0.13691509,0.5197421,0.44294718,0.4118433,0.41336823,0.39330897,0.48987746,0.46914238,0.5074862,0.5308706,0.4924603,0.45643666,0.47105327,0.44299096,0.41644505,0.60530055,0.32064116,0.23803788,0.44736326,0.2781442,0.305614,2.0,2.0,0.5839985,0.6208703,0.5740899,cluster1_pred,3.0,1
0.59421366,0.03904925,0.036031707999999996,0.037484575,0.033939406,0.046361547,0.028758794,0.5543715,0.50949264,0.48243114,0.49845379999999995,0.45073706,0.50168097,0.48041046,0.5139746000000001,0.53761816,0.4950708,0.007190100000000001,0.034581292,0.54075104,0.54323727,0.5765578,0.42846990000000007,0.41157177,0.32476056,0.4567463,0.0073963534,3.0,0.0,0.58156884,0.71852213,0.5543101,cluster1_pred,3.0,1
0.5821685000000001,0.043900084000000006,0.040595736,0.039950676,0.038787887,0.052984655,0.06389781,0.5525184,0.5576773,0.5144270000000001,0.5265396999999999,0.50538427,0.5433595999999999,0.50761294,0.5610966,0.5806815,0.55468106,0.005595793000000001,0.024870435,0.5189704,0.49837354,0.6153868,0.503765,0.64556915,0.5162482,0.46916053,0.032109547,3.0,0.0,0.586607,0.69340986,0.5430286,cluster1_pred,3.0,3
0.5814548,0.3056027,0.30867165,0.31220713,0.30860606,0.35799626,0.048671357,0.5772184,0.52790964,0.48072034,0.51232374,0.4923584,0.5736366999999999,0.52993864,0.5384926999999999,0.57039523,0.5874381999999999,0.28454229999999997,0.26419854,0.6148524000000001,0.6106973000000001,0.6106789,0.63344616,0.61692405,0.6667784000000001,0.28078526,0.20816672,3.0,0.0,0.5681207,0.62800723,0.5598268,cluster1_pred,3.0,3
0.56094265,0.32039776,0.32140288,0.32552403,0.3207273,0.49115106,0.019236287,0.56986433,0.5586099,0.50015706,0.5428381,0.5340254,0.558439,0.55818117,0.5498655,0.58230954,0.57683975,0.31412902,0.33386412,0.57060236,0.57342345,0.58442855,0.5586770999999999,0.76148653,0.79496336,0.90527606,0.23740502,3.0,0.0,0.5670807,0.63640547,0.5063418,cluster1_pred,3.0,2
0.5615515,0.5876789000000001,0.595484,0.5903822,0.6014545,0.5695078,0.06251793,0.64965796,0.5736279000000001,0.5432745,0.5667629,0.65026456,0.66625565,0.6094603,0.68998134,0.67739403,0.60847515,0.6129786,0.5175637,0.39601636,0.27549115,0.7752952,0.51822966,0.90221477,0.9126136,0.68103117,0.6141218,3.0,1.0,0.56697524,0.565304,0.49644125,cluster0_pred,2.0,3
0.55724263,0.21416447,0.21018496,0.21528977,0.20824245,0.22090736,0.035849445,0.558072,0.5287758,0.46675253,0.5001965,0.45456436,0.5046661,0.4886223,0.54028016,0.5618186,0.52052236,0.21284114,0.22524025,0.53719926,0.55408275,0.54744613,0.43502444,0.42016453,0.42581064,0.07423496,0.08378668,3.0,0.0,0.5689236,0.66071695,0.57063264,cluster1_pred,3.0,1
0.5665741999999999,0.78074217,0.7785251999999999,0.7802713000000001,0.7711515,0.7552052,0.05123301,0.56439775,0.55176014,0.55834687,0.6166881,0.5660727,0.6881341,0.6292559,0.6567354000000001,0.6206265999999999,0.51379126,0.8221685,0.68752885,0.59258485,0.61555016,0.5513925999999999,0.5859656,0.8700304,0.8911644000000001,0.7539075,0.46307108,3.0,1.0,0.5998959,0.5361867,0.53822076,cluster0_pred,2.0,2
0.5286601,0.8583556,0.8726879999999999,0.8648582,0.88290906,0.87963206,0.0405014,0.68820804,0.6440619000000001,0.5335103,0.51919585,0.54410285,0.5472945,0.45002929999999997,0.46614265,0.48724170000000006,0.48924065,0.92832804,0.89630884,0.5894060999999999,0.6403588000000001,0.49586499999999994,0.5525890999999999,0.41783392,0.27717379999999997,0.8225859000000001,0.5036376,2.0,1.0,0.58342093,0.57253677,0.5131169,cluster0_pred,2.0,2
0.6142926999999999,0.25927722,0.26735529999999996,0.26510477,0.27345455,0.43729317,0.030610013999999998,0.62744284,0.58598655,0.47638714,0.50749207,0.49466896,0.56479686,0.49365488,0.5834013000000001,0.5970394,0.6017446999999999,0.2687171,0.27358590000000005,0.52738476,0.5148602,0.6020357,0.51993424,0.36895627,0.43970165,0.8832886000000001,0.24308251,3.0,0.0,0.55942464,0.69711673,0.5034919,cluster1_pred,3.0,1
0.6855665,0.7317486999999999,0.72711986,0.7307028,0.72824246,0.70930594,0.05766104,0.56802475,0.5439293000000001,0.44463575,0.45258585,0.43427107,0.5037073000000001,0.5004332,0.5513763,0.6184361999999999,0.5971155,0.71107334,0.7024064999999999,0.7609866,0.78652567,0.59445786,0.6509159999999999,0.29591116,0.40370900000000004,0.7410864,0.43033299999999997,1.0,1.0,0.5768964,0.6113234,0.5298547,cluster1_pred,3.0,1
0.56061304,0.06669900599999999,0.07638723,0.07127002,0.07563636,0.11133022,0.06620671,0.60875887,0.5637496999999999,0.5719169,0.58642054,0.5475346,0.55304575,0.53551173,0.5395361999999999,0.5413958000000001,0.5212968,0.03134498,0.045746945,0.5948336999999999,0.6127688,0.5618515000000001,0.66134405,0.87445,0.66135365,0.5111945,0.08405531,3.0,0.0,0.588609,0.65930945,0.5292838,cluster1_pred,3.0,3
0.42001320000000003,0.78341013,0.7847706,0.71837234,0.7752727,0.74947983,0.6228226,0.4192976,0.1827175,0.2133158,0.15306847,0.14469653,0.1714069,0.066823125,0.15006433,0.22906692,0.28263540000000004,0.98497534,0.9816052,0.46379970000000004,0.6334864,0.22827807,0.17620799,0.18112372,0.113096595,0.7798381,0.73783785,2.0,1.0,0.54842705,0.46001142,0.67637765,cluster2_pred,,1
0.5518625,0.8285229,0.8236848,0.7805178,0.77381814,0.76801574,0.12078011,0.49181563,0.5038182,0.46375954,0.44415385,0.39589217,0.47523075,0.48970777,0.54959553,0.5996307,0.5938730999999999,0.7821996999999999,0.8251132,0.6539998,0.61326677,0.69324267,0.5383364,0.37072796,0.40332959999999995,0.68259084,0.5228092000000001,3.0,1.0,0.575792,0.57243615,0.53381485,cluster0_pred,2.0,3
0.51111126,0.26121753,0.278405,0.2626387,0.27830303,0.44452408,0.036389097999999995,0.6153042,0.5820165,0.55789447,0.5743218000000001,0.65217525,0.71213984,0.6195199,0.6436473,0.6428331,0.6205997,0.28280315,0.21496706,0.4808519,0.45468992,0.61536264,0.5341961999999999,0.8782402,0.9313570999999999,0.840392,0.34841478,2.0,0.0,0.57291484,0.6271411,0.5015387,cluster1_pred,3.0,2
